order_id,product_id,warehouse_id,quantity,order_date,order_amount,order_status
O000592,P025,W001,1,2023-06-19,150,Delivered
O000593,P023,W008,1,2023-10-19,25,Delivered
O000594,P002,W006,1,2023-07-14,45,Delivered
O000595,P029,W007,2,2023-01-16,178,Delivered
O000596,P029,W002,2,2023-02-13,178,Delivered
O000597,P011,W005,4,2023-03-06,160,Delivered
O000598,P014,W006,3,2023-01-07,60,Delivered
O000599,P026,W009,1,2023-05-27,180,Delivered
O000600,P014,W005,2,2023-06-13,40,Delivered
O000601,P016,W010,1,2023-06-10,179,Cancelled
O000602,P007,W004,2,2023-10-04,40,Delivered
O000603,P024,W005,2,2023-07-12,360,Delivered
O000604,P021,W002,2,2023-07-07,560,Delivered
O000605,P024,W003,2,2023-07-21,360,Delivered
O000606,P021,W009,1,2023-03-28,280,Delivered
O000607,P016,W003,2,2023-12-13,358,Delivered
O000608,P006,W004,1,2023-08-15,20,Delivered
O000609,P029,W008,2,2023-12-13,178,Delivered
O000610,P026,W007,2,2023-02-18,360,Delivered
O000611,P004,W007,3,2023-07-18,267,Delivered
O000612,P012,W001,3,2023-10-31,297,Delivered
O000613,P001,W002,4,2023-04-17,104,Delivered
O000614,P005,W010,2,2023-03-20,70,Delivered
O000615,P013,W005,1,2023-07-20,125,Delivered
O000616,P005,W008,2,2023-12-27,70,Cancelled
O000617,P029,W006,1,2023-08-25,89,Delivered
O000618,P013,W006,1,2023-10-27,125,Delivered
O000619,P003,W008,2,2023-08-07,110,Delivered
O000620,P014,W008,1,2023-09-19,20,Delivered
O000621,P026,W009,2,2023-10-25,360,Delivered
O000622,P003,W004,3,2023-08-28,165,Delivered
O000623,P009,W003,1,2023-04-04,60,Delivered
O000624,P010,W006,1,2023-06-16,25,Delivered
O000625,P024,W009,2,2023-07-06,360,Delivered
O000626,P030,W001,1,2023-11-11,220,Cancelled
O000627,P025,W008,2,2023-01-29,300,Delivered
O000628,P004,W009,4,2023-12-17,356,Delivered
O000629,P024,W006,1,2023-12-18,180,Delivered
O000631,P010,W010,1,2023-09-27,25,Delivered
O000632,P027,W006,1,2023-02-21,350,Delivered
O000633,P012,W010,2,2023-01-05,198,Delivered
O000634,P029,W003,1,2023-11-08,89,Pending
O000635,P024,W006,1,2023-02-02,180,Delivered
O000636,P015,W003,1,2023-11-25,299,Pending
O000637,P026,W009,1,2023-10-05,180,Delivered
O000638,P015,W003,4,2023-02-10,1196,Delivered
O000639,P010,W002,2,2023-10-30,50,Delivered
O000640,P016,W009,2,2023-01-05,358,Delivered
O000641,P023,W001,1,2023-03-01,25,Delivered
O000642,P006,W006,2,2023-10-03,40,Delivered
O000643,P024,W004,2,2023-04-10,360,Delivered
O000644,P014,W005,2,2023-08-19,40,Delivered
O000645,P017,W002,2,2023-10-21,178,Delivered
O000646,P005,W007,1,2023-07-03,35,Delivered
O000647,P016,W004,2,2023-11-19,358,Delivered
O000648,P005,W008,2,2023-04-11,70,Delivered
O000649,P009,W003,2,2023-07-26,120,Delivered
O000650,P006,W006,1,2023-05-11,20,Delivered
O000651,P008,W002,2,2023-01-25,60,Delivered
O000652,P022,W001,1,2023-10-06,320,Delivered
O000653,P005,W002,3,2023-01-23,105,Delivered
O000654,P015,W002,3,2023-07-17,897,Pending
O000655,P025,W006,1,2023-02-16,150,Delivered
O000656,P014,W010,2,2023-03-05,40,Delivered
O000657,P009,W001,1,2023-03-15,60,Delivered
O000658,P027,W005,1,2023-03-16,350,Delivered
O000659,P020,W002,1,2023-01-27,199,Delivered
O000660,P008,W004,1,2023-02-24,30,Pending
O000661,P021,W001,1,2023-12-18,280,Delivered
O000662,P024,W004,1,2023-09-30,180,Pending
O000663,P015,W009,4,2023-06-23,1196,Delivered
O000664,P019,W006,2,2023-11-28,398,Delivered
O000665,P007,W002,1,2023-12-16,20,Delivered
O000666,P010,W009,2,2023-05-30,50,Delivered
O000668,P029,W005,2,2023-12-24,178,Delivered
O000669,P025,W010,2,2023-05-29,300,Delivered
O000671,P025,W003,2,2023-02-13,300,Delivered
O000672,P028,W008,1,2023-04-04,130,Delivered
O000673,P020,W003,1,2023-05-10,199,Delivered
O000674,P008,W003,1,2023-10-25,30,Delivered
O000675,P018,W009,1,2023-05-18,45,Delivered
O000677,P009,W003,1,2023-01-11,60,Delivered
O000678,P015,W008,4,2023-10-03,1196,Delivered
O000679,P026,W005,2,2023-02-11,360,Delivered
O000680,P002,W001,2,2023-10-24,90,Delivered
O000681,P007,W005,2,2023-07-22,40,Delivered
O000682,P024,W001,2,2023-01-17,360,Delivered
O000683,P028,W004,1,2023-11-12,130,Delivered
O000684,P011,W001,1,2023-10-09,40,Delivered
O000685,P029,W008,2,2023-07-19,178,Delivered
O000686,P016,W009,2,2023-11-28,358,Delivered
O000687,P026,W003,2,2023-11-22,360,Delivered
O000688,P019,W009,1,2023-06-15,199,Delivered
O000689,P011,W006,4,2023-07-11,160,Delivered
O000690,P022,W005,2,2023-03-08,640,Delivered
O000691,P001,W002,1,2023-12-03,26,Delivered
O000692,P016,W010,1,2023-12-28,179,Delivered
O000694,P009,W005,1,2023-01-02,60,Delivered
O000695,P019,W005,2,2023-10-31,398,Delivered
O000696,P001,W009,3,2023-08-12,78,Delivered
O000697,P025,W002,2,2023-08-08,300,Delivered
O000698,P014,W009,3,2023-06-17,60,Delivered
O000699,P008,W003,1,2023-08-19,30,Delivered
O000700,P023,W002,1,2023-09-12,25,Delivered
O000701,P006,W009,1,2023-08-15,20,Delivered
O000703,P003,W001,4,2023-06-04,220,Delivered
O000704,P009,W008,1,2023-06-21,60,Cancelled
O000706,P023,W002,2,2023-10-26,50,Delivered
O000708,P012,W006,4,2023-11-12,396,Delivered
O000709,P027,W002,1,2023-02-04,350,Delivered
O000710,P010,W010,2,2023-12-30,50,Delivered
O000711,P017,W006,1,2023-04-21,89,Delivered
O000712,P001,W010,4,2023-09-06,104,Delivered
O000713,P015,W003,3,2023-12-15,897,Delivered
O000714,P027,W006,1,2023-11-24,350,Delivered
O000715,P014,W003,1,2023-09-13,20,Delivered
O000716,P023,W006,1,2023-12-12,25,Delivered
O000718,P018,W008,2,2023-10-28,90,Delivered
O000719,P017,W001,1,2023-08-27,89,Delivered
O000720,P008,W003,1,2023-01-24,30,Delivered
O000721,P026,W001,2,2023-06-30,360,Delivered
O000722,P030,W008,2,2023-04-26,440,Delivered
O000723,P009,W002,1,2023-09-15,60,Delivered
O000724,P002,W007,3,2023-02-15,135,Delivered
O000725,P009,W005,2,2023-11-28,120,Delivered
O000726,P017,W008,2,2023-05-24,178,Delivered
O000727,P019,W002,2,2023-01-19,398,Delivered
O000728,P020,W010,2,2023-12-23,398,Delivered
O000729,P025,W006,1,2023-06-19,150,Delivered
O000730,P002,W008,3,2023-10-15,135,Delivered
O000731,P004,W007,2,2023-11-17,178,Cancelled
O000732,P008,W005,1,2023-07-09,30,Delivered
O000733,P009,W001,2,2023-07-11,120,Delivered
O000735,P001,W006,4,2023-10-19,104,Delivered
O000737,P011,W008,1,2023-12-15,40,Cancelled
O000738,P006,W009,2,2023-03-02,40,Delivered
O000740,P004,W010,3,2023-03-18,267,Delivered
O000741,P017,W004,2,2023-05-05,178,Cancelled
O000742,P030,W005,2,2023-10-24,440,Delivered
O000743,P012,W008,2,2023-07-19,198,Delivered
O000744,P011,W008,4,2023-09-04,160,Delivered
O000745,P007,W003,2,2023-07-07,40,Delivered
O000746,P009,W008,2,2023-02-11,120,Delivered
O000747,P025,W006,2,2023-10-19,300,Delivered
O000748,P009,W009,2,2023-10-03,120,Delivered
O000749,P022,W008,1,2023-03-09,320,Delivered
O000751,P026,W009,2,2023-02-28,360,Delivered
O000752,P004,W001,3,2023-04-17,267,Delivered
O000753,P021,W006,2,2023-06-04,560,Delivered
O000754,P003,W004,4,2023-05-05,220,Delivered
O000755,P021,W010,1,2023-03-12,280,Delivered
O000756,P025,W001,2,2023-01-27,300,Delivered
O000757,P027,W010,2,2023-09-19,700,Delivered
O000758,P019,W010,1,2023-12-13,199,Delivered
O000759,P011,W005,3,2023-08-24,120,Delivered
O000760,P009,W009,1,2023-02-27,60,Delivered
O000761,P016,W005,1,2023-03-09,179,Delivered
O000762,P023,W009,1,2023-03-28,25,Delivered
O000764,P009,W007,1,2023-12-18,60,Cancelled
O000765,P014,W008,3,2023-06-30,60,Delivered
O000766,P009,W004,1,2023-05-16,60,Pending
O000767,P013,W009,1,2023-02-25,125,Delivered
O000768,P015,W007,3,2023-08-21,897,Delivered
O000769,P030,W009,2,2023-05-13,440,Delivered
O000770,P010,W008,1,2023-07-23,25,Delivered
O000771,P001,W001,1,2023-02-09,26,Delivered
O000772,P010,W003,1,2023-11-05,25,Delivered
O000773,P004,W004,2,2023-11-14,178,Delivered
O000774,P030,W010,2,2023-01-08,440,Delivered
O000775,P009,W001,1,2023-08-11,60,Delivered
O000776,P010,W001,2,2023-01-18,50,Pending
O000777,P020,W005,1,2023-09-24,199,Cancelled
O000779,P013,W007,2,2023-10-08,250,Cancelled
O000780,P021,W002,2,2023-01-02,560,Delivered
O000781,P008,W004,2,2023-03-24,60,Delivered
O000782,P023,W001,2,2023-11-13,50,Delivered
O000783,P005,W010,4,2023-02-14,140,Cancelled
O000785,P018,W006,1,2023-06-17,45,Delivered
O000786,P017,W002,2,2023-03-13,178,Pending
O000787,P028,W009,2,2023-12-20,260,Delivered
O000788,P002,W004,4,2023-05-19,180,Delivered
O000789,P004,W001,3,2023-03-28,267,Delivered
O000790,P005,W007,3,2023-08-25,105,Delivered
O000791,P025,W001,2,2023-02-16,300,Delivered
O000792,P013,W009,3,2023-05-16,375,Delivered
O000793,P026,W001,2,2023-03-30,360,Delivered
O000794,P007,W006,1,2023-04-30,20,Delivered
O000795,P014,W009,2,2023-11-19,40,Delivered
O000796,P016,W001,2,2023-10-14,358,Delivered
O000799,P020,W001,2,2023-03-06,398,Delivered
O000800,P030,W004,2,2023-08-27,440,Cancelled
O000801,P007,W005,1,2023-08-17,20,Delivered
O000802,P003,W005,2,2023-06-28,110,Delivered
O000803,P003,W004,1,2023-02-01,55,Cancelled
O000804,P026,W008,2,2023-09-22,360,Delivered
O000806,P009,W007,1,2023-04-28,60,Delivered
O000807,P017,W008,1,2023-09-10,89,Delivered
O000808,P001,W003,3,2023-03-30,78,Delivered
O000809,P007,W007,2,2023-06-05,40,Delivered
O000811,P026,W010,1,2023-02-08,180,Delivered
O000812,P014,W002,4,2023-07-22,80,Delivered
O000813,P001,W001,2,2023-11-27,52,Delivered
O000814,P027,W002,1,2023-08-14,350,Delivered
O000815,P014,W003,4,2023-01-18,80,Delivered
O000816,P024,W003,2,2023-03-03,360,Delivered
O000817,P009,W004,1,2023-06-20,60,Delivered
O000818,P019,W006,2,2023-01-30,398,Delivered
O000819,P023,W008,2,2023-12-18,50,Delivered
O000820,P011,W006,2,2023-05-08,80,Delivered
O000821,P013,W001,3,2023-05-26,375,Delivered
O000822,P008,W002,1,2023-01-02,30,Delivered
O000823,P012,W008,4,2023-02-11,396,Delivered
O000824,P015,W002,4,2023-01-10,1196,Delivered
O000825,P010,W007,1,2023-06-06,25,Cancelled
O000826,P024,W007,1,2023-01-22,180,Cancelled
O000827,P022,W005,2,2023-07-17,640,Delivered
O000828,P012,W009,3,2023-03-24,297,Cancelled
O000829,P013,W009,4,2023-07-12,500,Cancelled
O000830,P007,W005,1,2023-09-28,20,Delivered
O000831,P008,W006,1,2023-09-13,30,Delivered
O000832,P001,W008,3,2023-02-10,78,Delivered
O000833,P027,W002,1,2023-03-28,350,Pending
O000834,P006,W008,2,2023-08-24,40,Delivered
O000836,P009,W002,2,2023-05-29,120,Delivered
O000837,P019,W008,1,2023-06-08,199,Delivered
O000838,P028,W007,1,2023-03-02,130,Delivered
O000839,P011,W007,1,2023-11-04,40,Delivered
O000840,P002,W001,4,2023-06-12,180,Delivered
O000841,P019,W003,1,2023-09-07,199,Delivered
O000842,P003,W009,4,2023-07-20,220,Delivered
O000843,P029,W007,2,2023-09-03,178,Delivered
O000844,P007,W009,1,2023-12-07,20,Delivered
O000845,P019,W010,2,2023-02-27,398,Cancelled
O000846,P009,W005,2,2023-10-02,120,Delivered
O000847,P019,W008,1,2023-03-31,199,Delivered
O000849,P013,W006,2,2023-06-23,250,Delivered
O000850,P023,W002,2,2023-08-30,50,Delivered
O000851,P002,W010,4,2023-07-17,180,Delivered
O000852,P002,W003,1,2023-12-15,45,Delivered
O000853,P012,W010,1,2023-09-28,99,Delivered
O000854,P015,W005,1,2023-06-08,299,Delivered
O000855,P015,W003,3,2023-05-07,897,Delivered
O000856,P019,W006,2,2023-12-05,398,Delivered
O000857,P010,W002,2,2023-09-29,50,Delivered
O000858,P026,W010,2,2023-09-30,360,Delivered
O000859,P019,W004,1,2023-07-22,199,Delivered
O000860,P027,W007,2,2023-01-11,700,Delivered
O000861,P029,W002,1,2023-07-25,89,Delivered
O000862,P011,W002,1,2023-08-04,40,Delivered
O000863,P005,W003,2,2023-07-27,70,Delivered
O000864,P019,W009,1,2023-11-16,199,Delivered
O000865,P029,W006,2,2023-05-05,178,Delivered
O000867,P021,W008,1,2023-07-04,280,Delivered
O000868,P027,W003,1,2023-05-31,350,Delivered
O000869,P016,W003,2,2023-10-13,358,Delivered
O000870,P017,W010,1,2023-09-08,89,Delivered
O000871,P013,W010,4,2023-10-28,500,Delivered
O000873,P006,W010,1,2023-12-04,20,Delivered
O000874,P007,W001,1,2023-02-26,20,Delivered
O000875,P002,W008,1,2023-10-09,45,Delivered
O000876,P029,W010,1,2023-07-29,89,Delivered
O000877,P015,W004,1,2023-07-14,299,Cancelled
O000879,P016,W004,2,2023-10-01,358,Delivered
O000880,P011,W003,4,2023-07-27,160,Delivered
O000881,P011,W006,2,2023-01-22,80,Delivered
O000883,P025,W004,2,2023-02-09,300,Delivered
O000884,P013,W009,2,2023-03-13,250,Delivered
O000885,P025,W009,2,2023-11-26,300,Cancelled
O000886,P001,W007,1,2023-04-21,26,Delivered
O000888,P016,W007,2,2023-07-24,358,Delivered
O000889,P006,W002,1,2023-03-13,20,Delivered
O000891,P004,W009,3,2023-05-19,267,Delivered
O000892,P013,W002,3,2023-10-14,375,Delivered
O000893,P025,W005,2,2023-12-29,300,Cancelled
O000894,P019,W003,1,2023-12-01,199,Delivered
O000895,P011,W001,2,2023-12-30,80,Delivered
O000896,P005,W009,1,2023-01-29,35,Delivered
O000897,P022,W004,1,2023-04-14,320,Delivered
O000898,P017,W006,2,2023-07-15,178,Pending
O000899,P018,W002,2,2023-09-15,90,Pending
O000900,P003,W006,2,2023-11-05,110,Delivered
O000901,P001,W007,1,2023-08-10,26,Delivered
O000902,P028,W006,2,2023-06-20,260,Delivered
O000903,P022,W003,2,2023-09-09,640,Delivered
O000904,P025,W001,1,2023-06-27,150,Delivered
O000905,P002,W010,3,2023-06-17,135,Delivered
O000906,P004,W004,4,2023-09-29,356,Delivered
O000907,P020,W010,1,2023-11-15,199,Delivered
O000908,P028,W008,1,2023-10-24,130,Delivered
O000909,P003,W007,1,2023-01-28,55,Delivered
O000910,P020,W005,1,2023-12-31,199,Delivered
O000911,P022,W003,2,2023-02-06,640,Delivered
O000912,P013,W003,4,2023-05-11,500,Delivered
O000914,P029,W005,1,2023-05-11,89,Delivered
O000915,P013,W006,2,2023-08-30,250,Cancelled
O000916,P009,W007,2,2023-02-17,120,Delivered
O000917,P010,W002,1,2023-07-06,25,Delivered
O000918,P024,W004,2,2023-12-14,360,Delivered
O000919,P016,W009,2,2023-04-07,358,Delivered
O000920,P012,W008,3,2023-06-19,297,Delivered
O000921,P006,W006,1,2023-08-20,20,Delivered
O000922,P017,W009,2,2023-04-30,178,Delivered
O000923,P027,W003,1,2023-06-28,350,Delivered
O000924,P020,W002,2,2023-01-25,398,Delivered
O000925,P019,W008,2,2023-03-30,398,Delivered
O000926,P019,W003,2,2023-06-30,398,Delivered
O000928,P002,W008,3,2023-06-15,135,Delivered
O000929,P028,W003,2,2023-08-13,260,Delivered
O000930,P020,W001,2,2023-05-10,398,Delivered
O000931,P006,W007,1,2023-01-13,20,Delivered
O000932,P002,W003,1,2023-08-29,45,Delivered
O000933,P021,W009,1,2023-10-18,280,Delivered
O000934,P011,W002,1,2023-06-28,40,Delivered
O000935,P019,W001,1,2023-06-12,199,Delivered
O000936,P026,W005,1,2023-03-17,180,Delivered
O000937,P005,W001,3,2023-03-23,105,Delivered
O000938,P004,W010,3,2023-08-22,267,Delivered
O000939,P004,W004,1,2023-11-30,89,Delivered
O000940,P030,W005,1,2023-07-18,220,Delivered
O000941,P030,W010,2,2023-03-06,440,Delivered
O000942,P013,W006,4,2023-11-28,500,Pending
O000943,P014,W004,2,2023-10-13,40,Delivered
O000944,P023,W005,1,2023-07-22,25,Delivered
O000945,P017,W006,2,2023-12-12,178,Delivered
O000946,P025,W008,2,2023-04-04,300,Delivered
O000947,P024,W005,1,2023-11-10,180,Delivered
O000948,P024,W001,1,2023-09-05,180,Delivered
O000949,P021,W001,2,2023-08-28,560,Pending
O000950,P030,W003,1,2023-08-15,220,Delivered
O000951,P006,W008,2,2023-11-03,40,Delivered
O000952,P014,W003,1,2023-01-23,20,Delivered
O000953,P029,W009,2,2023-03-20,178,Delivered
O000955,P007,W007,2,2023-11-07,40,Delivered
O000957,P018,W006,2,2023-01-19,90,Delivered
O000958,P005,W005,4,2023-05-26,140,Delivered
O000959,P015,W005,1,2023-07-26,299,Delivered
O000960,P024,W007,2,2023-02-12,360,Delivered
O000961,P009,W008,2,2023-10-13,120,Delivered
O000962,P001,W009,3,2023-03-05,78,Delivered
O000963,P005,W006,2,2023-02-24,70,Delivered
O000964,P022,W001,2,2023-05-03,640,Delivered
O000965,P017,W004,2,2023-05-20,178,Delivered
O000966,P008,W002,2,2023-04-20,60,Delivered
O000967,P022,W008,2,2023-05-02,640,Delivered
O000968,P026,W004,1,2023-04-28,180,Pending
O000969,P028,W004,2,2023-12-17,260,Delivered
O000970,P008,W009,1,2023-11-14,30,Delivered
O000971,P018,W002,2,2023-08-29,90,Delivered
O000972,P008,W001,1,2023-11-18,30,Delivered
O000973,P002,W006,1,2023-03-30,45,Delivered
O000974,P003,W005,2,2023-04-04,110,Delivered
O000975,P002,W010,4,2023-02-05,180,Cancelled
O000976,P011,W006,3,2023-01-03,120,Delivered
O000977,P019,W009,2,2023-01-26,398,Delivered
O000978,P002,W008,4,2023-04-05,180,Delivered
O000980,P016,W004,1,2023-05-09,179,Delivered
O000981,P021,W008,2,2023-01-25,560,Pending
O000982,P002,W007,2,2023-08-11,90,Delivered
O000983,P018,W002,1,2023-09-05,45,Delivered
O000984,P018,W001,2,2023-07-02,90,Delivered
O000985,P030,W008,2,2023-09-10,440,Delivered
O000986,P012,W001,3,2023-12-09,297,Delivered
O000987,P016,W008,1,2023-03-09,179,Delivered
O000988,P026,W009,1,2023-08-21,180,Delivered
O000989,P003,W006,2,2023-04-10,110,Cancelled
O000990,P010,W007,2,2023-01-09,50,Delivered
O000991,P002,W007,4,2023-05-30,180,Delivered
O000992,P028,W002,1,2023-06-12,130,Delivered
O000993,P002,W009,4,2023-02-18,180,Delivered
O000994,P027,W001,2,2023-05-11,700,Pending
O000995,P028,W003,2,2023-04-13,260,Delivered
O000996,P020,W005,1,2023-12-14,199,Delivered
O000997,P007,W004,1,2023-09-20,20,Delivered
O000998,P006,W007,1,2023-09-01,20,Delivered
O000999,P010,W003,1,2023-04-19,25,Delivered
O001000,P009,W010,1,2023-04-05,60,Delivered
O001001,P014,W006,3,2023-02-26,60,Delivered
O001002,P028,W004,1,2023-08-24,130,Delivered
O001003,P010,W001,1,2023-09-09,25,Delivered
O001004,P025,W010,1,2023-03-28,150,Cancelled
O001005,P017,W002,1,2023-02-19,89,Delivered
O001006,P015,W002,3,2023-01-13,897,Delivered
O001007,P009,W001,2,2023-06-24,120,Delivered
O001008,P027,W007,2,2023-05-07,700,Delivered
O001009,P004,W010,4,2023-10-16,356,Delivered
O001010,P029,W002,2,2023-11-20,178,Delivered
O001011,P003,W001,3,2023-12-03,165,Delivered
O001012,P007,W005,1,2023-07-12,20,Delivered
O001013,P016,W009,2,2023-08-20,358,Delivered
O001014,P019,W004,2,2023-04-09,398,Delivered
O001015,P001,W004,2,2023-08-17,52,Delivered
O001016,P007,W006,2,2023-08-16,40,Cancelled
O001017,P012,W005,3,2023-01-03,297,Delivered
O001018,P003,W002,2,2023-12-01,110,Delivered
O001019,P030,W010,1,2023-07-05,220,Delivered
O001020,P020,W008,2,2023-09-08,398,Cancelled
O001021,P011,W002,2,2023-08-09,80,Delivered
O001022,P027,W009,1,2023-11-15,350,Delivered
O001023,P025,W006,1,2023-07-30,150,Delivered
O001024,P009,W009,1,2023-12-20,60,Delivered
O001025,P023,W008,2,2023-02-26,50,Delivered
O001026,P009,W006,1,2023-04-16,60,Cancelled
O001027,P017,W010,2,2023-09-06,178,Delivered
O001028,P008,W003,2,2023-10-13,60,Delivered
O001029,P027,W004,2,2023-11-29,700,Delivered
O001031,P004,W009,3,2023-12-30,267,Delivered
O001033,P010,W002,2,2023-08-19,50,Cancelled
O001034,P024,W006,2,2023-07-14,360,Pending
O001035,P013,W004,2,2023-08-01,250,Delivered
O001036,P003,W006,4,2023-12-26,220,Delivered
O001037,P012,W005,1,2023-06-19,99,Delivered
O001038,P029,W008,1,2023-10-01,89,Delivered
O001039,P001,W002,3,2023-04-24,78,Delivered
O001040,P009,W007,2,2023-10-15,120,Delivered
O001041,P002,W003,4,2023-01-10,180,Delivered
O001043,P002,W003,2,2023-11-15,90,Delivered
O001044,P012,W003,2,2023-04-09,198,Delivered
O001046,P022,W007,2,2023-01-14,640,Delivered
O001047,P021,W003,1,2023-09-20,280,Delivered
O001048,P020,W002,1,2023-04-08,199,Delivered
O001049,P027,W009,1,2023-06-30,350,Delivered
O001050,P013,W010,1,2023-05-06,125,Delivered
O001051,P005,W008,3,2023-10-14,105,Delivered
O001052,P003,W001,4,2023-01-25,220,Delivered
O001053,P023,W002,1,2023-01-06,25,Delivered
O001054,P021,W002,1,2023-04-25,280,Delivered
O001055,P020,W010,2,2023-07-31,398,Delivered
O001056,P022,W009,2,2023-04-25,640,Delivered
O001057,P014,W007,1,2023-11-27,20,Delivered
O001059,P013,W003,3,2023-12-13,375,Delivered
O001060,P026,W006,2,2023-10-19,360,Cancelled
O001061,P008,W008,2,2023-08-31,60,Delivered
O001062,P024,W005,2,2023-03-13,360,Delivered
O001063,P015,W004,1,2023-05-25,299,Delivered
O001064,P027,W008,1,2023-10-31,350,Delivered
O001065,P009,W008,1,2023-04-09,60,Delivered
O001066,P022,W008,2,2023-03-05,640,Delivered
O001067,P020,W007,1,2023-08-31,199,Delivered
O001068,P030,W006,1,2023-05-02,220,Delivered
O001069,P010,W008,1,2023-10-28,25,Delivered
O001070,P030,W002,2,2023-09-27,440,Delivered
O001071,P013,W006,1,2023-06-28,125,Delivered
O001072,P007,W005,1,2023-07-14,20,Cancelled
O001073,P028,W003,2,2023-05-28,260,Delivered
O001074,P029,W007,1,2023-10-09,89,Delivered
O001075,P030,W009,2,2023-07-27,440,Delivered
O001076,P006,W003,2,2023-03-28,40,Delivered
O001077,P030,W004,1,2023-01-18,220,Cancelled
O001079,P021,W003,2,2023-01-18,560,Delivered
O001080,P020,W001,1,2023-05-19,199,Delivered
O001081,P014,W007,3,2023-02-28,60,Delivered
O001082,P028,W009,1,2023-08-29,130,Delivered
O001083,P022,W009,1,2023-06-04,320,Delivered
O001085,P001,W001,4,2023-11-17,104,Delivered
O001086,P008,W010,2,2023-05-06,60,Delivered
O001087,P025,W003,1,2023-02-21,150,Delivered
O001088,P030,W001,2,2023-08-09,440,Delivered
O001089,P030,W002,1,2023-06-20,220,Pending
O001090,P001,W002,2,2023-09-05,52,Delivered
O001092,P012,W010,1,2023-08-14,99,Delivered
O001094,P015,W006,2,2023-03-16,598,Delivered
O001095,P001,W006,2,2023-08-01,52,Delivered
O001096,P024,W004,1,2023-03-14,180,Delivered
O001097,P008,W001,1,2023-07-15,30,Delivered
O001098,P010,W001,2,2023-04-09,50,Delivered
O001099,P004,W008,4,2023-12-16,356,Delivered
O001101,P017,W006,1,2023-05-30,89,Cancelled
O001102,P004,W004,2,2023-01-09,178,Delivered
O001103,P020,W008,1,2023-09-23,199,Delivered
O001104,P023,W009,2,2023-09-21,50,Delivered
O001105,P020,W007,2,2023-10-20,398,Delivered
O001106,P005,W009,1,2023-12-12,35,Delivered
O001107,P005,W010,4,2023-09-25,140,Pending
O001108,P023,W008,2,2023-09-11,50,Delivered
O001109,P024,W010,2,2023-03-23,360,Delivered
